id,gpt3_id,gpt3_created,gpt3_model,engine,timestamp,temperature,presence_penalty,frequency_penalty,instr_text,aut_object,gpt3_response
23,1,1,1,text-davinci-002,2022-04-22 19:38:18.978839,0.7400000000000001,1,1,"What are some creative uses for a book? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a book.",book,1
24,1,1,1,text-davinci-002,2022-04-22 19:38:18.978846,0.7400000000000001,1,1,"What are some creative uses for a book? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a book.",book,1
25,1,1,1,text-davinci-002,2022-04-22 19:38:18.978853,0.7500000000000001,1,1,"What are some creative uses for a book? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a book.",book,1
26,1,1,1,text-davinci-002,2022-04-22 19:38:18.978860,0.7500000000000001,1,1,"What are some creative uses for a book? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a book.",book,1
27,1,1,1,text-davinci-002,2022-04-22 19:38:18.978889,0.7500000000000001,1,1,"What are some creative uses for a book? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a book.",book,1
28,1,1,1,text-davinci-002,2022-04-22 19:38:18.978898,0.7600000000000001,1,1,"What are some creative uses for a book? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a book.",book,1
29,1,1,1,text-davinci-002,2022-04-22 19:38:18.978905,0.7600000000000001,1,1,"What are some creative uses for a book? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a book.",book,1
30,1,1,1,text-davinci-002,2022-04-22 19:38:18.978912,0.7600000000000001,1,1,"What are some creative uses for a book? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a book.",book,1
31,1,1,1,text-davinci-002,2022-04-22 19:38:18.978920,0.67,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
32,1,1,1,text-davinci-002,2022-04-22 19:38:18.978927,0.67,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
33,1,1,1,text-davinci-002,2022-04-22 19:38:18.978933,0.67,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
34,1,1,1,text-davinci-002,2022-04-22 19:38:18.978940,0.68,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
35,1,1,1,text-davinci-002,2022-04-22 19:38:18.978946,0.68,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
36,1,1,1,text-davinci-002,2022-04-22 19:38:18.978953,0.68,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
37,1,1,1,text-davinci-002,2022-04-22 19:38:18.978959,0.6900000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
38,1,1,1,text-davinci-002,2022-04-22 19:38:18.978966,0.6900000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
39,1,1,1,text-davinci-002,2022-04-22 19:38:18.978973,0.6900000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
40,1,1,1,text-davinci-002,2022-04-22 19:38:18.978979,0.7000000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
41,1,1,1,text-davinci-002,2022-04-22 19:38:18.978986,0.7000000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
42,1,1,1,text-davinci-002,2022-04-22 19:38:18.978993,0.7000000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
43,1,1,1,text-davinci-002,2022-04-22 19:38:18.979000,0.7100000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
44,1,1,1,text-davinci-002,2022-04-22 19:38:18.979006,0.7100000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
45,1,1,1,text-davinci-002,2022-04-22 19:38:18.979013,0.7100000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
46,1,1,1,text-davinci-002,2022-04-22 19:38:18.979020,0.7200000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
47,1,1,1,text-davinci-002,2022-04-22 19:38:18.979027,0.7200000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
48,1,1,1,text-davinci-002,2022-04-22 19:38:18.979033,0.7200000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
49,1,1,1,text-davinci-002,2022-04-22 19:38:18.979040,0.7300000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
50,1,1,1,text-davinci-002,2022-04-22 19:38:18.979047,0.7300000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
51,1,1,1,text-davinci-002,2022-04-22 19:38:18.979054,0.7300000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
52,1,1,1,text-davinci-002,2022-04-22 19:38:18.979061,0.7400000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
53,1,1,1,text-davinci-002,2022-04-22 19:38:18.979075,0.7400000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
54,1,1,1,text-davinci-002,2022-04-22 19:38:18.979083,0.7400000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
55,1,1,1,text-davinci-002,2022-04-22 19:38:18.979090,0.7500000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
56,1,1,1,text-davinci-002,2022-04-22 19:38:18.979097,0.7500000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
57,1,1,1,text-davinci-002,2022-04-22 19:38:18.979104,0.7500000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
58,1,1,1,text-davinci-002,2022-04-22 19:38:18.979111,0.7600000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
59,1,1,1,text-davinci-002,2022-04-22 19:38:18.979117,0.7600000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
60,1,1,1,text-davinci-002,2022-04-22 19:38:18.979124,0.7600000000000001,1,1,"What are some creative uses for a fork? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a fork.",fork,1
61,1,1,1,text-davinci-002,2022-04-22 19:38:18.979132,0.67,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
62,1,1,1,text-davinci-002,2022-04-22 19:38:18.979139,0.67,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
63,1,1,1,text-davinci-002,2022-04-22 19:38:18.979145,0.67,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
64,1,1,1,text-davinci-002,2022-04-22 19:38:18.979152,0.68,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
65,1,1,1,text-davinci-002,2022-04-22 19:38:18.979158,0.68,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
66,1,1,1,text-davinci-002,2022-04-22 19:38:18.979165,0.68,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
67,1,1,1,text-davinci-002,2022-04-22 19:38:18.979171,0.6900000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
68,1,1,1,text-davinci-002,2022-04-22 19:38:18.979180,0.6900000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
69,1,1,1,text-davinci-002,2022-04-22 19:38:18.979187,0.6900000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
70,1,1,1,text-davinci-002,2022-04-22 19:38:18.979194,0.7000000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
71,1,1,1,text-davinci-002,2022-04-22 19:38:18.979201,0.7000000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
72,1,1,1,text-davinci-002,2022-04-22 19:38:18.979208,0.7000000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
73,1,1,1,text-davinci-002,2022-04-22 19:38:18.979215,0.7100000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
74,1,1,1,text-davinci-002,2022-04-22 19:38:18.979222,0.7100000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
75,1,1,1,text-davinci-002,2022-04-22 19:38:18.979228,0.7100000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
76,1,1,1,text-davinci-002,2022-04-22 19:38:18.979235,0.7200000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
77,1,1,1,text-davinci-002,2022-04-22 19:38:18.979242,0.7200000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
78,1,1,1,text-davinci-002,2022-04-22 19:38:18.979256,0.7200000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
79,1,1,1,text-davinci-002,2022-04-22 19:38:18.979264,0.7300000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
80,1,1,1,text-davinci-002,2022-04-22 19:38:18.979271,0.7300000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
81,1,1,1,text-davinci-002,2022-04-22 19:38:18.979278,0.7300000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
82,1,1,1,text-davinci-002,2022-04-22 19:38:18.979285,0.7400000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
83,1,1,1,text-davinci-002,2022-04-22 19:38:18.979292,0.7400000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
84,1,1,1,text-davinci-002,2022-04-22 19:38:18.979299,0.7400000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
85,1,1,1,text-davinci-002,2022-04-22 19:38:18.979306,0.7500000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
86,1,1,1,text-davinci-002,2022-04-22 19:38:18.979312,0.7500000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
87,1,1,1,text-davinci-002,2022-04-22 19:38:18.979319,0.7500000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
88,1,1,1,text-davinci-002,2022-04-22 19:38:18.979326,0.7600000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
89,1,1,1,text-davinci-002,2022-04-22 19:38:18.979333,0.7600000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
90,1,1,1,text-davinci-002,2022-04-22 19:38:18.979340,0.7600000000000001,1,1,"What are some creative uses for a tin can? The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. List 9 creative uses for a tin can.",tin can,1
